-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_16102014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_01082012.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_21092012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea Haddas_25022015.pdf
-,50.7.16.234,http://50.7.16.234//hadas-eritrea/shab/haddas_ertra_09052015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_26072017.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_29032013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_29072015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_28022015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_02092018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_05072013.pdf
-,74.63.78.28,http://74.63.78.28/2011/october/haddas_ertra_12102011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_07112018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_30122017.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_15012014.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/eritrea_haddas_29122010.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_18122010.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_06082010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_06062013.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_06082014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_07102011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_09102018.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_26072012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_14102015.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_14012013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_15062013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_30052012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_27062014.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_08022013.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_23042014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_07012015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_08062018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_31082017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_21032015.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_11122013.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_21022011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_20112012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_07112013.pdf
-,74.63.78.28,http://74.63.78.28/2011/october/haddas_ertra_18102011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13102014.pdf.pdf
